ISBN,Title,product_line,public_domain_work,royaltied,self,Series Name,Series Number
9.78E+12,Skeeter Sneeter Doodlebop,Children's Books,FALSE,TRUE,,,
9.78E+12,Re-Read HARRY POTTER AND THE SORCERER'S STONE Today! An Unauthorized Guide,Harry Potter,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat - Volume I, Overview (The Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat - Volume II, 1280 - 1899 (The Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat -- Volume III, 1900 - 1939 (The Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat -- Volume IV, 1939-1940 (The Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume V: 1941 (The Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume VI: 1942 (The Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume VII: 1943 (the Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume VIII: 1944 (the Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume IX: 1945 (the Ship Killers)",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,"The Definitive Illustrated History of the Torpedo Boat, Volume X: Bonus Material and Appendixes",Torpedo Boats,FALSE,TRUE,,,
9.78E+12,Pocket Battleship Deutschland (Lutzow): Kriegsmarine Illustrated Ship Histories,Naval History,FALSE,TRUE,,,
9.78E+12,Re-read HARRY POTTER AND THE CHAMBER OF SECRETS Today! An Unauthorized Guide,Harry Potter,FALSE,TRUE,,,
9.78E+12,The Call of Nepal: My Life In the Himalayan Homeland of Britain's Gurkha Soldiers,Biographies & Memoirs,FALSE,TRUE,,,
9.78E+12,"Exploring BEEDLE THE BARD: Unauthorized, pithy, tale-by-tale perspectives",Harry Potter,FALSE,TRUE,,,
9.78E+12,Threats in the Age of Obama,Age of Obama,FALSE,TRUE,,,
9.78E+12,Persuader-in-Chief: Global Opinion and Public Diplomacy in the Age of Obama,Age of Obama,FALSE,TRUE,,,
9.78E+12,"Age of Obama: A Reporter's Journey with Clinton, McCain and Obama in The Making of the President, 2008",Age of Obama,FALSE,TRUE,,,
9.78E+12,Obama Does Globalistan,Age of Obama,FALSE,TRUE,,,
9.78E+12,Building the PT Boats: An Illustrated History of U.S. Navy Torpedo Boat Construction in World War II,Torpedo Boats,FALSE,TRUE,,,
9.78E+12,Born American: A Chinese Woman's Dream of Liberty ,Biographies & Memoirs,FALSE,TRUE,,,
9.78E+12,Dark Navy: The Italian Regia Marina and the Armistice of 8 September 1943,Naval History,FALSE,TRUE,,,
9.78E+12,Secrets of the Modern World: F. W. Maitland,Law,FALSE,TRUE,,,
9.78E+12,Principles of War,Military History,FALSE,TRUE,,,
9.78E+12,Blood on Our Hands: The American Invasion and Destruction of Iraq,International Politics,FALSE,TRUE,,,
9.78E+12,Fallen Walls and Fallen Towers,International Politics,FALSE,TRUE,,,
9.78E+12,The Great Space Force Debate,Space Power,TRUE,FALSE,,,
9.78E+12,The Impact of the USS Forrestal's 1967 Fire on United States Navy Shipboard Damage Control,Naval History,TRUE,FALSE,,,
9.78E+12,The Influence of Maritime Theorists Alfred Thayer Mahan and Sir Julian Corbett on the Development of German Naval Strategy 1930-1936,Military Public Domain,TRUE,FALSE,,,
9.78E+12,"The Influence of Naval Power on the Course of the Spanish Civil War, 1936-1939",Military Public Domain,TRUE,FALSE,,,
9.78E+12,The King's English (2d edition),Literature,TRUE,FALSE,FALSE,,
9.78E+12,The Littoral Combat Ship Omnibus: A Torpedo Boat Destroyer for the 21st Century,Naval History,TRUE,FALSE,TRUE,,
9.78E+12,The Mayaguez Incident Omnibus,Naval History,TRUE,FALSE,TRUE,,
9.78E+12,The Mueller Memos: Interview Notes Released,Politics,TRUE,FALSE,FALSE,,
9.78E+12,"The National Institutes of Health and EcoHealth Alliance Did Not Effectively Monitor Awards and Subawards, Resulting in Missed Opportunities to Oversee Research and Other Deficiencies, A-05-21-00025",Science Phile,TRUE,FALSE,,AI Lab for Book-Lovers,14
9.78E+12,"The Navy's Nuclear Power Plant in Antarctica: Final Operating Report for the PM-3A Nuclear Power Plant, McMurdo Station, Antarctica",Naval History,TRUE,FALSE,,Extreme Places,
9.78E+12,The Navy's Nuclear Power Plant in Antarctica ,Nuclear History,TRUE,FALSE,FALSE,,
9.78E+12,"Mastering Space War: The Advanced Strategies, Technologies, and Theories Needed For Victory",Space Power,FALSE,TRUE,,,
9.78E+12,Principles of War,Military History,FALSE,TRUE,,,
9.78E+12,USS Shiloh CG-67: US Navy Guided Missile Cruiser,Naval History,FALSE,TRUE,,Cool Ships,12
9.78E+12,"CVN-68 Nimitz, U.S. Navy Aircraft Carrier",Naval History,FALSE,TRUE,,,
9.78E+12,The Nine Current Supreme Court Justices: Colorful Info for Curious Minds #3,Law,FALSE,FALSE,TRUE,,
9.78E+12,The President's Daily Brief Fifty Years Ago: January 1971,Intelligence,TRUE,FALSE,,,
9.78E+12,The President's Daily Brief Fifty Years Ago: March 1971,PDB50,TRUE,FALSE,,,
9.78E+12,The President's Daily Brief Fifty Years Ago: May 1971,PDB50,TRUE,FALSE,,,
9.78E+12,Raging Twenties: Great Power Politics Meets Techno-Feudalism,International Politics,FALSE,TRUE,,,
9.78E+12,"U.S. Patrol Torpedo Boats in World War II, 1939-1945",Naval History,FALSE,TRUE,,,
9.78E+12,"The Regia Marina's MAS Boats, 1915-1945",Naval History,FALSE,TRUE,,,
9.78E+12,The Sailor's Word Book,Reference,TRUE,FALSE,FALSE,,
9.78E+12,The Granddaughter Project,Fiction,FALSE,TRUE,,,
9.78E+12,The Granddaughter Project,Fiction,FALSE,TRUE,,,
9.78E+12,Imperial Japanese Navy 1932-1945 Warships and Colours: With Japanese Army Vessels and Three Special Bonus Pages,Naval History,FALSE,TRUE,,,
9.78E+12,The Simple Sabotage Manual: Timeless Managerial Wisdom from the Intelligence Community,Military Public Domain,TRUE,FALSE,,,
9.78E+12,A Good and Favorable Wind: The Unusual Story Of A Submarine Under Sail And Its Cautionary Lessons For The Modern Navy,Naval History,FALSE,TRUE,,,
9.78E+12,"The Solomon Key and Beyond: DIGITAL FORTRESS, ANGELS & DEMONS, DECEPTION POINT, THE DA VINCI CODE, and more",Popular Culture,FALSE,FALSE,TRUE,,
9.78E+12,The United States Secret Service Failed To Prepare for Insurrection Day: Scanned Documents Released via FOIA,Law,TRUE,FALSE,,,
9.78E+12,The World Is Flat: Not! Cool New World Maps for Kids,Cool Maps,FALSE,FALSE,TRUE,,
9.78E+12,"The World's Warships 1915: Compiled from Jane's ""Fighting Ships""",Naval History,TRUE,FALSE,,,
9.78E+12,Tora Bora Revisited: How We Failed to Get Bin Laden and Why It Matters Today (Decisive Battles of the 21st Century),Military History,TRUE,FALSE,,,
9.78E+12,Torpedo Boat Policy [Torpedo Boat Classics],Torpedo Boats,TRUE,FALSE,FALSE,,
9.78E+12,Torpedoes and Torpedo Warfare [Torpedo Boat Classics],Torpedo Boats,TRUE,FALSE,FALSE,,
9.78E+12,The Ship Killers: The Definitive Illustrated History of the Torpedo Boat,Naval History,FALSE,TRUE,,,
9.78E+12,Torpedoes: A List of References in the New York Public Library [Torpedo Boat Classics] and [Naval Bibliographies],Torpedo Boats,TRUE,FALSE,FALSE,,
9.78E+12,Tunnel Rats Version 2.0: Fighting and Winning Future War in a Subterranean Environment,Military History,TRUE,FALSE,AI Lab for Book-Lovers,29,
976540614,Unauthorized A Feast for Crows Analysis,Popular Culture,FALSE,FALSE,TRUE,,
9.78E+12,Unauthorized Half-Blood Prince Update: News and Speculation about Harry Potter Book Six by J. K. Rowling,Harry Potter,FALSE,FALSE,TRUE,,
9.78E+12,Unauthorized Harry Potter and the Alchemist's Cell News: Half-Blood Prince Analysis and Speculation,Harry Potter,FALSE,FALSE,TRUE,,
9.78E+12,Global Perspectives on Space Power,Space Power,FALSE,TRUE,Space Power,9,
9.78E+12,Unauthorized Harry Potter and the Chariots of Light News: Half-Blood Prince Analysis and Speculation,Harry Potter,FALSE,FALSE,TRUE,,
9.78E+12,Unauthorized Harry Potter and the Deathly Hallows News: Half-Blood Prince Analysis,Harry Potter,FALSE,FALSE,TRUE,,
9.78E+12,Unauthorized Harry Potter and the Deathly Hallows News: Half-Blood Prince Analysis,Harry Potter,FALSE,FALSE,TRUE,,
9.78E+12,"Uncharted Waters: Expeditionary Operations and the Naval Component of Union Military Strategy in the Us Civil War, 1861-1862",Military Public Domain,TRUE,FALSE,,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 1),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 10),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 2),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 3),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 4),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 5),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 6),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 7),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (the Pentagon Papers) (Volume 8),Military History,TRUE,FALSE,FALSE,,
9.78E+12,United States - Vietnam Relations 1945 - 1967 (The Pentagon Papers) (Volume 9),Military History,TRUE,FALSE,FALSE,,
9.78E+12,US Department Of The Space Force:,Space Power,TRUE,FALSE,FALSE,,
9.78E+12,USS SHILOH CG-67: US Navy Guided Missile Cruiser,Naval History,FALSE,FALSE,FALSE,,
9.78E+12,Vocabolario Marino E Militare: Maritime and Military Vocabulary [Italian],Naval History,TRUE,FALSE,,,
9.78E+12,"War in Afghanistan: Strategy, Military Operations, and Issues for Congress",Military Public Domain,TRUE,FALSE,,,
9.78E+12,"Warner Bros. Entertainment, Inc. & J. K. Rowling V. Rdr Books and 10 Does",Law,TRUE,FALSE,FALSE,,
9.78E+12,We Are The Future - India,International Politics,FALSE,TRUE,,,
9.78E+12,"Why the Allies Lost the Battle of Crete: How Allied Indecision, Bureaucracy, and Pretentiousness Lost the Battle",Military Public Domain,TRUE,FALSE,,,
9.78E+12,Why the USS Scorpion (SSN 589) Was Lost: The Death of a Submarine in the North Atlantic,Naval History,FALSE,TRUE,FALSE,,
9.78E+12,Why the USS Thresher (SSN 593) Was Lost,Naval History,FALSE,TRUE,FALSE,,
9.78E+12,"Winter's Guide to Warships 1890: Volume 1: Britain, Italy, Turkey, and Smaller Navies",Naval History,FALSE,TRUE,,,
9.78E+12,With the Battle Cruisers,Naval History,TRUE,FALSE,FALSE,,
9.78E+12,World War II Vertical Envelopment: The German Influence on U.S. Army Airborne Operations,Military Public Domain,TRUE,FALSE,,,
9.78E+12,X-47 Unmanned Combat Air Vehicle (UCAV),Modern Weapons,FALSE,FALSE,TRUE,,
